,Title,Topic
618,the 2000 campaign looking backfor gore a bitter lesson from the campaign trail,2
619,the 2000 campaignattack on two frontsthe new york times view related topics january 27 2000 thursday late edition  finalsection section a page 1 column 5 national desklength 23 wordsheadline the 2000 campaignattack on two fronts,2
620,mccain off ballot in much of upstate new york,2
621,bradley escalates assault on gore,2
622,the 2000 campaign the strategiesnegative campaigning 2000 the other guy did it first,2
623,the 2000 campaign the overviewnow democrats take turn at abortion fight,2
624,the 2000 campaign the family tiesdad was president but please no dynasty talk,2
625,the 2000 campaign the middle groundunlikely clash bradley fights with mccain,2
626,the 2000 campaignmore on the campaign,2
627,good times on eve of new hampshire vote,2
628,the 2000 campaign the republicansmccain romps in first primary gore wins edging out bradley,2
629,the 2000 campaign the democratstough fight ahead,2
630,the 2000 campaign news analysisa beginning not an end,2
631,the 2000 campaign the republican insurgentmccain and bush revving up their campaigns,2
632,the 2000 campaign the strategybruised frontrunner rethinks strategy,2
633,for gore a new york minute,2
634,mccain on ballot across new york as pataki gives in,2
635,the 2000 campaign political memoa new challenge for bush showing he wants to win,2
636,rejecting rules us judge opens new york ballot,2
637,the 2000 campaign the populist appealthe inside outsiders behind john mccain,2
638,the 2000 campaign the democratsbradley concedes hes got all eggs in march 7 basket,2
639,a day for twists taunts and snubs on campaign trail,2
640,the 2000 campaign delawarebush easily beats foes in delaware,2
641,the 2000 campaign the issuesmccain sure on military issues is less certain on domestic ones,2
642,the 2000 campaign crossover votersdemocrats drawn to mccain are unsettling republicans,2
643,the 2000 campaign soft moneyclinton is raising millions to push early issue ads,2
644,the 2000 campaign new yorkdespite advantage bush backers worry over mccain in new york,2
645,the 2000 campaign the war of wordsbush and mccain in ad war to the delight of democrats,2
646,the 2000 campaign south carolinasouth carolina bush intensifies his push again,2
647,calls to voters at center stage in gop race,2
648,the 2000 campaign political memo  stylemccain embraces the press and open campaigns of old,2
649,the 2000 campaign the overviewin hot debate bush and mccain collide over campaigns tactics,2
650, the 2000 campaign the moneybush campaign rushes to refill dwindling coffer,2
651,the 2000 campaign the electoratebush loses luster in a poll as gore sheds poor image,2
652,a fire wall weakens,2
653,gore and mrs clinton keeping a wary distance as candidates,2
654,the 2000 campaign the republicansbush and mccain scurry toward showdown,2
655,vox populi,2
656,the 2000 campaign the arizona senatoras commerce chairman mccain is hard to define,2
657,photo,2
658,the 2000 campaign the texas governortwist in campaign trail,2
659,the 2000 campaign south carolinabig turnout seen for south carolina primary,2
660,the 2000 campaign the overviewbush halts mccain in south carolina by drawing a huge republican vote,2
661,the 2000 campaign news analysisthe frontrunner once again,2
662,the 2000 campaign the overviewbush and mccain swap strategies for next battle,2
663,the 2000 campaign the strategiesrepublicans again courting democrats and independents,2
664,two candidates one message,2
665,the 2000 campaign the overviewbradley and gore trade jabs in fiercest campaign debate,2
666,the 2000 campaign the battlegroundevangelist goes on the attack to help bush,2
667,the 2000 campaign the overviewmccain rebounds in michigan buoyed by big crossover vote and wins easily in home state,2
668,the 2000 campaign news analysison a rocky road the race tightens,2
669,the 2000 campaign new yorkmccain is facing labyrinth a k a new yorks primary,2
670,for bush a day for regrouping,2
671,the 2000 campaign the overviewbush supporters in state of shock over twin losses,2
672,the 2000 campaign the moneya daunting edge in campaign cash narrows for bush,2
673,the 2000 campaign the abortion issueshifting views over abortion fog gore race,2
674,the 2000 campaign the perot connectionmccain and perot stealing glances some say,2
675,gop divide grows wider in california,2
676,campaigns spread thin,2
677,bradleys supporters baffled in new york,2
678,the 2000 campaign the arizona senatormccain denounces political tactics of christian right,2
679,the 2000 campaign news analysisone party quite divisible,2
680,the 2000 campaign the democratsgore experiences an easy night against bradley in washington,2
681,the 2000 campaign the overviewbush sweeps mccain in 3 gop votes,2
682,the 2000 campaign the new york battlein new york mccain faces sharp attacks,2
683,an apology from mccain,2
684,the 2000 campaign campaign financelongtime fundraiser for gore convicted in donation scheme,2
685,the 2000 campaign the other mccainunexpectedly cindy mccain basks in a new political role,2
686,the 2000 campaign the religious conservativesremarks rally christian right against mccain,2
687,the 2000 campaign new englandmccain is strong in new england,2
688,the 2000 campaign the tacticswealthy texan says he bought antimccain ads,2
689,the 2000 campaign the foreign policy issues2 paths on foreign policy advice and instinct,2
690,the 2000 campaign the overviewmccain and bush face crucial test in tuesday voting,2
