,Title,Topic
358,POLITICS: CALIFORNIA; Dole's Plan: Bet the Ranch on One Shot,2
359,Presidential Debate,2
360,"POLITICS: THE VOTERS; As Dole Weighs Tougher Image, Poll Finds He Already Has One",2
361,POLITICS: THE DEBATE; DOLE ATTACKS CLINTON'S ETHICS; PRESIDENT PARRIES ON ECONOMY,2
362,Business is Top Campaign Donor,2
363,View of Dole From '70,2
364,"POLITICS: THE DEBATE; For Both Camps in Final Debate, Hopes, Risks and a Few Surprises",2
365,POLITICS: THE MEDIA; News About Clinton And Dole Cools Off In California Media,2
366,Indonesian Family And Its Rich Empire,2
367,POLITICS: THE OVERVIEW; G.O.P. Leaders Doubtful That Dole Can Close Gap,2
368,POLITICS: STATE BY STATE -- CALIFORNIA; Focus Shifts To Contests In the House,2
369,Ads Get Rougher,2
370,POLITICS: THE REPUBLICAN; DOLE URGES ACTION ON CAMPAIGN GIFTS,2
371,"POLITICS: THE DEMOCRAT; Clinton, Looking to '97 Congress, Visits New York and New Jersey",2
372,POLITICS: THE CONDUIT; Fund-Raiser for Democrats Now Faces Harsh Spotlight,2
373,Who's on the Attack?,2
374,POLITICS: THE POLLS; AGGRESSIVE TURN BY DOLE APPEARS TO BE BACKFIRING,2
375,POLITICS: THE STRATEGY; Clinton Pursues Party Sweep Without Whispering a Hint,2
376,Clinton Troubleshooter Discovers Big Trouble From Allies on Cuba,2
377,POLITICS: THE VOTERS; G.O.P. Pushes Congress Strategy That Shuns Dole,2
378,POLITICS: THE REPUBLICAN; DOLE ASKS PEROT TO QUIT CAMPAIGN AND ENDORSE HIM,2
379,Dole's Harder Row,2
380,"POLITICS: THE OVERVIEW; PEROT TURNS DOWN DOLE PLEA TO QUIT, CALLING IT 'WEIRD'",2
381,POLITICS: THE GROUNDWORK; Disorders of All Kinds Plague Dole Campaign,2
382,"POLITICS: THE PLAYERS; To Gingrich, Elections This Year Are Like 'Whitewater Canoeing'",2
383,POLITICS: THE REPUBLICAN; DOLE IS IMPLORING VOTERS TO 'RISE UP' AGAINST THE PRESS,2
384,Stronghold in 1992 Mostly Ignores Perot,2
385,"By the Way, Giuliani Backs Kemp (and Dole)",2
386,POLITICS: THE STATEGY; PARTIES PRESSING TO RAISE TURNOUT AS ELECTION NEARS,2
387,POLITICS: THE REPUBLICAN; DOLE IS CONTINUING ATTACKS ON PRESS AND THE PRESIDENT,2
388,"POLITICS: THE VOTERS; In Battleground State, Weapons Are Falling Silent",2
389,Drawing Away From Dole,2
390,POLITICS: NATIONAL SECURITY; Clinton as a Military Leader: Tough On-the-Job Training,2
391,POLITICS: THE DEMOCRAT; CLINTON CAMPAIGN PUTS AN EMPHASIS ON FEMALE VOTERS,2
392,POLITICS: THE FUND-RAISER; Documents Rebut White House on Ex-Trade Aide,2
393,"POLITICS: THE DEMOCRAT; Clinton Hails Drop in Deficit, Declaring 'America's Awake'",2
394,"For Big Labor, And New Chief, A Time to Smile",2
395,Democrats Release Records,2
396,The Clinton Factor Fuels Final Tactics In New Jersey Race,2
397,POLITICS: THE REPUBLICAN; Dole Says Vow To Trim Taxes Means Victory,2
398,POLITICS: THE DEMOCRAT; CLINTON PUTS STING INTO RARE ATTACK ON DOLE'S RECORD,2
399,POLITICS: THE REPUBLICAN; DOLE ASSERTS DATA ON ECONOMY SHOW RECESSION IS NEAR,2
400,POLITICS: THE FUND-RAISER; Party Aide Now in Eye of Storm Frequently Visited White House,2
401,POLITICS: THE DEMOCRAT -- Dole Plans Campaign Marathon As Candidates Wind Up Appeals; Clinton Goes One-on-One,2
402,POLITICS: THE CONTRIBUTORS; RENO MAKES MOVE TOWARD AN INQUIRY INTO FUND RAISING,2
403,POLITICS: THE REPUBLICAN -- Dole Plans Campaign Marathon As Candidates Wind Up Appeals; A Nonstop G.O.P. Tour,2
404,"POLITICS: THE REPUBLICAN -- In Homestretch, Rivals Focus on Campaign Finance; No Political Action Committees, Dole Says",2
405,Democratic Official Replies on Donations,2
406,AN AMERICAN PLACE; Paper Reflects Change,2
407,"POLITICS: THE DEMOCRAT -- On the Final Weekend, a Restrained Clinton and an Insistent Dole; Unity Is Stressed by President in Texas Visit",2
408,"POLITICS: THE REPUBLICAN -- On the Final Weekend, a Restrained Clinton and an Insistent Dole; Ethics Pushed in Challenger's 4-Day Tour",2
409,POLITICS; ELECTION '96,2
410,"POLITICS: THE OVERVIEW; After a Long Trip, Election Arithmetic Has Gone Nowhere",2
411,With the Workers,2
412,"POLITICS: THE DEMOCRAT -- Candidates, Near Finish Line, Call for Hope and Unity; Avoid 'Politics of Division,' Says Clinton",2
413,"POLITICS: THE REPUBLICAN -- Candidates, Near Finish Line, Call for Hope and Unity; Dole Is Spirited and Hopes It's Catching",2
414,POLITICS: THE VOTERS; Campaigns Fail To Stir Passion Among Voters,2
415,POLITICS: THE REPUBLICAN; HOARSE BUT GRITTY CANDIDATES WIND UP THEIR 'LAST' CAMPAIGNS -- DOLE IS TENACIOUS,2
416,Perot's Final Punch,2
417,"POLITICS: THE FUND-RAISERS; Indonesian Magnate and Clinton Talked Policy, White House Says",2
418,Final New Jersey Push,2
419,POLITICS: THE DEMOCRAT; HOARSE BUT GRITTY CANDIDATES WIND UP THEIR 'LAST' CAMPAIGNS -- CLINTON BUOANT,2
420,An Election Day For 2d Thoughts,2
421,THE 1996 ELECTIONS: THE PRESIDENCY -- NEWS ANALYSIS; Economy Helps Again,2
422,THE 1996 ELECTIONS: THE SCENE -- THE SENATE; Democrats Fail to Reverse Right's Capitol Hill Gains,2
423,THE 1996 ELECTIONS: THE PRESIDENCY -- THE OVERVIEW; CLINTON ELECTED TO A 2D TERM WITH SOLID MARGINS ACROSS U.S.; G.O.P. KEEPS HOLD ON CONGRESS,2
424,THE 1996 ELECTIONS: THE PRESIDENCY -- LOOKING AHEAD; The Second Term: Promise and Peril,2
425,A Conciliatory Gingrich,2
426,THE 1996 ELECTIONS: THE REGION -- THE VOTERS; Fear of G.O.P. Cuts Emerges In Clinton's Northeast Sweep,2
427,THE 1996 ELECTIONS: THE CONGRESS -- CAPITOL HILL; Top Republicans Say They Seek 'Common Ground' With Clinton,2
428,More Election News,2
429,THE 1996 ELECTIONS: THE PRESIDENCY -- THE OVERVIEW; CLINTON PREPARING FOR 2D TERM WITH SHUFFLE OF TOP OFFICIALS,2
430,A Star Turn for a Retired Vermont Farmer,2
431,AFTER THE ELECTION: Anatomy of a Loss -- A Special Report; How Bob Dole's Dream Was Dashed,2
432,AFTER THE ELECTION: THE TRANSITION; Clinton Calls on G.O.P. for Cooperation,2
433,AFTER THE ELECTION: THE CONSTITUENCIES; The Expanding Hispanic Vote Shakes Republican Strongholds,2
434,PRESIDENT ADMITS HE AND INDONESIAN HAD POLICY TALKS,2
435,Close Aide to Clinton Urged Less Candor Over Indonesian,2
436,"Legal Fund for Clintons Rejects $639,000 Raised by Businessman",2
437,Fund-Raiser Visited White House Even After Concerns Were Raised,2
438,White House Reports Many Visits by Fund-Raiser,2
439,SUBPOENAS ISSUED ON CONTRIBUTORS,2
440,THE SECOND TERM: THE RESPONSE; CLINTON PROMISES BETTER SCREENING AT WHITE HOUSE,2
441,THE FUND MACHINE: A special report.; Building a Bulging War Chest: How Clinton Financed His Run,2
442,A Donor's Actions Raising Questions,2
443,Techno-Glitz Inaugural Theme for Clinton,2
444,Gore's Stumble Entices Rivals For 2000 Race,2
445,Look Who's Back in the Ring With Everything but His Hat,2
446,Gephardt Planning A Break Over China,2
447,DEMOCRATS USED THE STATE PARTIES TO BYPASS LIMITS,2
448,"Debate Aside, Fund-Raising Doesn't Stop",2
449,RENO IS EXPANDING INQUIRY INTO CALLS BY GORE FOR CASH,2
450,"CAMPAIGN FINANCE: THE ATTORNEY GENERAL; RENO, IN LETTER TO CONGRESS, REJECTS MOST ALLEGATIONS THAT CLINTON VIOLATED LAW",2
451,WHITE HOUSE GIVES TAPES OF CLINTON AND RICH DONORS,2
452,"CAMPAIGN FINANCE: THE VIDEOTAPES; MANY MORE TAPES COULD BE FOUND, WHITE HOUSE SAYS",2
453,CAMPAIGN FINANCE: THE OVERVIEW; Clinton Lawyer Is Subpoenaed On Tape Delay,2
454,"CAMPAIGN FINANCE: THE HEARINGS; Wryly Defiant, Ickes Invokes Reagan, Bush and Jay Leno",2
455,CAMPAIGN FINANCE: THE OVERVIEW; PRESIDENT LEADS A BROAD DEFENSE OF FUND-RAISING,2
456,CAMPAIGN FINANCE: THE INVESTIGATION; RENO STRIKES BACK AT INQUIRY CRITICS,2
457,Discovery of 44 Tapes Exposes Vulnerabilities of 2 Institutions,2
458,ATTORNEY GENERAL EXTENDING INQUIRY ON CLINTON'S CALLS,2
459,CAMPAIGN FINANCE: THE VIDEOTAPES; On Tape: Clinton and Yesterday's Old Friends,2
460,CAMPAIGN FINANCE: THE ATTORNEY GENERAL; Reno Confronts Republicans On Demands for Prosecutor,2
461,Both Parties Were Assisted By Nonprofit Groups in 1996,2
462,Clinton Phone Calls Reported,2
463,Ambitious Inquiry Hit Political Reality,2
464,Political Memo; 1996 Campaign Left Finance Laws in Shreds,2
465,RENO AIDES OPPOSE OUTSIDE COUNSELS IN FUNDS INQUIRY,2
466,Sharp Spending Rise In the 1996 Elections,2
467,"THE ATTORNEY GENERAL'S DECISION: THE OVERVIEW; RENO REJECTS A PROSECUTOR ON CLINTON AND GORE CALLS; BITTER, G.O.P. VOWS TO FIGHT",2
468,"THE ATTORNEY GENERAL'S DECISION; Questions, and Anger, Linger",2
469,THE ATTORNEY GENERAL'S DECISION: NEWS ANALYSIS; Relief for White House,2
470,Gore Sees No Errors In His Finance Storm,2
471,CAMPAIGN FINANCING: THE HEARING; Reno and Freeh Tell Little of Dispute on Inquiry,2
472,"G.O.P. Convention Spent Past Its Limit, Federal Audit Says",2
473,Clinton Legal Fund Proves Inadequate; New Effort Sought,2
474,A Renewed Sense of Purpose For Clinton's Panel on Race,2
475,"Riding High, Bush Eases Into 2000 Election",2
476,Bradley for President?,2
477,Primary Day in New York and in Connecticut,2
478,THE 1998 CAMPAIGN: THE MESSAGE;,2
479,Bradley Makes a Move,2
480,Eye on the G.O.P. Race,2
481,"One Hat Near, One In",2
482,"Tough and Self-Controlled, Dole Gets Ready to Be '00 Contender",2
483,Presidential Hopefuls' First Race Is a Test of Fund-Raising Waters,2
484,Quayle Enters the Race,2
485,Bradley Takes Early Party Prize: He Goes One-on-One With Gore,2
486,HOUSE G.O.P. BACKS BUSH AND PURSUES A COMMON AGENDA,2
487,George Bush the Son Finds That Oil and Blood Do Mix,2
488,Candidates Falling Into the Open Arms Of High Technology,2
489,Problem Bill for Bush,2
490,Clinton Admits to Concerns As Gore Campaign Stumbles,2
491,"As Political Spouse, Bob Dole Strays From Campaign Script",2
492,ON THE RECORD: Governor Bush and Education;,2
493,"For Buchanan, the Third Time Around Is Crowded",2
494,Fitting Forbes For Oval Office Is Advertising Man's Assignment,2
495,A Flagging Campaign,2
496,Bush Iowa Trip Signals Real Start Of 2000 Race for the Presidency,2
497,Officially in the Race,2
498,POLITICAL MEMO;,2
499,Aides Say Clinton Is Angered As Gore Tries to Break Away,2
500,G.O.P.'s Right Talks of Bolting Faithless Party,2
501,A Kiss for the Richest Candidate,2
502,"Bush Announces a Record Haul, And Foes Make Money an Issue",2
503,The Mantle of the Maverick Suits McCain,2
504,"At the Helm of Gore's Campaign, 2 Old Friends Who Don't Speak",2
505,"As Campaign Starts Swiftly, Both Parties Are Scrambling",2
506,"From High to Low, Hopefuls for 2000 Are Awash in Funds",2
507,TV Ads by Congressional Wives Are a Sweet Deal for All Involved,2
508,Bush Forgoes Federal Funds And Has No Spending Limit,2
509,Democrats Aim for Record In Unregulated Donations,2
510,Gore's Plan for Success in 2000: Wide Array of Specific Positions,2
511,"Bradley's Run, Still All Uphill, Shows Progress",2
512,COALITION'S WOES MAY HINDER GOALS OF CHRISTIAN RIGHT,2
513,Eyes of Texas Are on a Ranch Bush Wants,2
514,THE CONTENDERS: Running Toward 2000;,2
515,"Alexander, After 6-Year Run, Is Short on Time and Money",2
516,Iowa Straw Poll Proving a Little Can Mean a Lot,2
517,Iowa Underdogs Vying to Bear Standard of the Religious Right,2
518,Bush Triumphs In a Straw Poll By Iowa G.O.P.,2
519,"With Straw Vote In, Some Hint of a Race",2
520,End to a Presidential Run,2
521,"Gary Bauer, No. 4 in Iowa Poll, Casts Himself as Heir to Reagan",2
522,ON THE RECORD: Governor Bush on Crime;,2
523,Tobacco Largess Is Touchy Subject For Gore and Bush,2
524,"Many Voters Feel Vague Affinity For Bush, but Say Time Will Tell",2
525,White House Seekers Wear Faith on Sleeve and Stump,2
526,Bush Proposes Plan To Improve Schools,2
527,Gore Pledges A Health Plan For Every Child,2
528,THE CONTENDERS: Running Toward 2000;,2
529,Opening a Presidential Campaign,2
530,"Selling Books and Stumping, McCain Defines His Message",2
531,BUSH IS DETAILING ALL CONTRIBUTIONS ON INTERNET SITE,2
532,LABOR IS DIVIDED ON ENDORSEMENT,2
533,Bush Trying to Show He's Up to a Big Step,2
534,PEROT IS LEANING TOWARD BUCHANAN,2
535,Advisers to Gore Are Concerned Over Rapid Campaign Spending,2
536,Bush Appeals For Buchanan To Stay in Party,2
537,"One In, One Out",2
538,Bradley Presents Health Plan For Almost All the Uninsured,2
539,Warren Beatty Is Bathing In a New Kind of Spotlight,2
540,GORE HEADS HOME IN MOVE TO REVAMP LAGGING CAMPAIGN,2
541,GORE AND BRADLEY POISED TO ENGAGE IN EARLY DEBATES,2
542,"Seeking Union Vote, The Democrats Clash",2
543,Bush Addresses Religious Right On His Terms,2
544,Bradley Finally Ready to Rub Tall Shoulders,2
545,Bush Says G.O.P. Stresses Wealth At Expense of Tackling Social Ills,2
546,Bush Challenges the Orthodoxy But Is Still a Devout Conservative,2
547,"As Gore Slips, Top Advisers Second-Guess Early Moves",2
548,Notion of a New Al Gore,2
549,Candidate on the Stump Is Surely on the Web,2
550,THE DOLE CANDIDACY: THE OVERVIEW;,2
551,The Season for Political Backdrops,2
552,Questions About Author Halt Distribution of Book on Bush,2
553,Gore Is Playing Leapfrog With Bradley's Schedule,2
554,Bradley Relies On Wall Street To Raise Funds,2
555,McCain Having to Prove Himself Even in Arizona,2
556,Buchanan Bolts G.O.P. for Reform Party Run,2
557,"A G.O.P. Event Features Talk, Little Sparring",2
558,"For Bush, an Adjustable Speech Of Tested Themes and Phrases",2
559,"For Bradley, a Strategic Love of the Game",2
560,Basketball and Politics,2
561,"Al Gore as News Breaker, Not News Maker",2
562,A Gore Daughter Emerges as a Leading Adviser,2
563,Senate Inquiry In Keating Case Tested McCain,2
564,Critic's Notebook;,2
565,Political Memo;,2
566,TWO STATES RETAIN ROLES IN SHAPING PRESIDENTIAL RACE,2
567,Gore Trumpets Economy,2
568,"For McCain, New York Ballot Is Tough to Crack",2
569,THE SPEECH -- Gore's Open Meetings;,2
570,Rebuttal Between Democrats,2
571,THE REPUBLICAN DEBATE: THE OVERVIEW;,2
572,"In New Hampshire Ads, an Audible Warmth",2
573,Jabs by Opponents of Bush Subtly Poke at His Intellect,2
574,Bush the Debater,2
575,Bradley Misses Event for Check Of Heart Beat,2
576,Bradley Says He Feels Great,2
577,A Perpetual Winner Found Liberation in a Near Failure,2
578,Democratic Rivals Debate Again,2
579,Allies of Bush Say Missteps Cost Him in New Hampshire,2
580,"NO RADIO OR TV? NO WAY, BRADLEY RESPONDS TO GORE",2
581,Bush and McCain Pointing To a Big South Carolina Clash,2
582,"By Opening Up, McCain Gets His Message Out",2
583,Senior Bush's Loss Set Course for Son's Candidacy,2
584,"Seeking Upset, Bradley Enlists Unlikely Model",2
585,Gore Path to 'Promotion' Hit A Glass Backboard in Bradley,2
586,Bush Is Loosening His Image In Effort to Counter McCain,2
587,Anti-Politician McCain Shows Political Skills,2
588,A Lavish Run Leaves Forbes Laboring for Nation's Notice,2
589,The Body Politic,2
590,"A Primary Dash, Not a Marathon",2
591,BRADLEY AND GORE RENEW THE BATTLE,2
592,"ENDORSED BY DOLE, BUSH STEPS UP RUN IN NEW HAMPSHIRE",2
593,"Responding to Criticism, McCain Releases Letters",2
594,Gore and Bradley Debate,2
595,DEMOCRATS WORRY OVER WAR CHEST AMASSED BY G.O.P.,2
596,McCain Pins Hopes On Broad Disclosure,2
597,"THE 2000 CAMPAIGN: THE NEW HAMPSHIRE RACE;
Personality, Not Policy, Is Big in New Hampshire",2
598,"4 Candidates, 3 States, 1 Goal",2
599,"THE 2000 CAMPAIGN: THE DEMOCRATIC CHALLENGER;
Bradley's Appeal Competes With a Frequently Gruff Side",2
600,Taking On Bush,2
601,"THE 2000 CAMPAIGN;
DECISIVE ROLE SEEN FOR BLACK VOTERS IN LATER CONTESTS",2
602,"THE 2000 CAMPAIGN: THE NEXT STAGE;
FORBES IS FORCING A RENEWED DEBATE ABOUT ABORTIONS",2
603,"THE 2000 CAMPAIGN: THE UNIONS;
Secret Weapon In Gore Camp: Unions in Iowa",2
604,State G.O.P. Seeks to Remove McCain in Half the Districts,2
605,Giuliani Opposes G.O.P. Bid To Keep McCain Off Ballot,2
606,"THE 2000 CAMPAIGN: THE ARRANGEMENTS;
Aides Looking to Later Rounds While Gore and Bradley Spar",2
607,"THE 2000 CAMPAIGN: THE ORGANIZATION;
Bradley's Most Influential Adviser? Bradley",2
608,"THE 2000 CAMPAIGN: THE FIRST SHOWDOWN;
Iowa, 'Polled to Death,' Is Set for Real Thing",2
609,": THE 2000 CAMPAIGN;
Bush's Stand on Abortion",2
610,"THE 2000 CAMPAIGN;
FOR MANY STATES, HEALTH CARE BILLS ARE TOP PRIORITY",2
611,"THE 2000 CAMPAIGN: THE SYSYTEM;
Both Parties Seek Ways to Tame Fast and Furious Primary Process",2
612,"THE 2000 CAMPAIGN: THE OVERVIEW;
Iowans Deliver Victory to Bush and Gore",2
613,"THE 2000 CAMPAIGN: NEWS ANALYSIS;
Iowa as Definer for Bush",2
614,"THE 2000 CAMPAIGN: THE NEXT STAGE;
FORBES IS FORCING A RENEWED DEBATE ABOUT ABORTIONS",2
615,On to New Hampshire for Candidates,2
616,Democrats Plan To Aid McCain In Ballot Fights,2
617,"THE 2000 CAMPAIGN: THE DEMOCRATS;
Two Democrats Fire Broadsides In Testy Debate",2
618,"THE 2000 CAMPAIGN: LOOKING BACK;
For Gore, a Bitter Lesson From the Campaign Trail",2
619,"THE 2000 CAMPAIGN;
Attack on Two Fronts
The New York Times

 View Related Topics 

January 27, 2000, Thursday, Late Edition - Final

SECTION: Section A; Page 1; Column 5; National Desk

LENGTH: 23 words

HEADLINE: THE 2000 CAMPAIGN;
Attack on Two Fronts",2
620,McCain Off Ballot in Much of Upstate New York,2
621,Bradley Escalates Assault on Gore,2
622,"THE 2000 CAMPAIGN: THE STRATEGIES;
Negative Campaigning 2000: The Other Guy Did It First",2
623,"THE 2000 CAMPAIGN: THE OVERVIEW;
Now, Democrats Take Turn at Abortion Fight",2
624,"THE 2000 CAMPAIGN: THE FAMILY TIES;
Dad Was President (but Please, No Dynasty Talk)",2
625,"THE 2000 CAMPAIGN: THE MIDDLE GROUND;
Unlikely Clash: Bradley Fights With McCain",2
626,"THE 2000 CAMPAIGN;
MORE ON THE CAMPAIGN",2
627,Good Times on Eve of New Hampshire Vote,2
628,"THE 2000 CAMPAIGN: THE REPUBLICANS;
McCAIN ROMPS IN FIRST PRIMARY; GORE WINS, EDGING OUT BRADLEY",2
629,"THE 2000 CAMPAIGN: THE DEMOCRATS;
TOUGH FIGHT AHEAD",2
630,"THE 2000 CAMPAIGN: NEWS ANALYSIS;
A Beginning, Not an End",2
631,"THE 2000 CAMPAIGN: THE REPUBLICAN INSURGENT;
McCain and Bush Revving Up Their Campaigns",2
632,"THE 2000 CAMPAIGN: THE STRATEGY;
Bruised Front-Runner Rethinks Strategy",2
633,"FOR GORE, A NEW YORK MINUTE",2
634,McCAIN ON BALLOT ACROSS NEW YORK AS PATAKI GIVES IN,2
635,"THE 2000 CAMPAIGN: POLITICAL MEMO;
A New Challenge for Bush: Showing He Wants to Win",2
636,"REJECTING RULES, U.S. JUDGE OPENS NEW YORK BALLOT",2
637,"THE 2000 CAMPAIGN: THE POPULIST APPEAL;
The Inside Outsiders Behind John McCain",2
638,"THE 2000 CAMPAIGN: THE DEMOCRATS;
BRADLEY CONCEDES HE'S GOT ALL EGGS IN MARCH 7 BASKET",2
639,"A Day for Twists, Taunts and Snubs On Campaign Trail",2
640,"THE 2000 CAMPAIGN: DELAWARE;
BUSH EASILY BEATS FOES IN DELAWARE",2
641,"THE 2000 CAMPAIGN: THE ISSUES;
McCain, Sure on Military Issues, Is Less Certain on Domestic Ones",2
642,"THE 2000 CAMPAIGN: CROSSOVER VOTERS;
Democrats Drawn to McCain Are Unsettling Republicans",2
643,"THE 2000 CAMPAIGN: SOFT MONEY;
CLINTON IS RAISING MILLIONS TO PUSH EARLY 'ISSUE ADS'",2
644,"THE 2000 CAMPAIGN: NEW YORK;
Despite Advantage, Bush Backers Worry Over McCain in New York",2
645,"THE 2000 CAMPAIGN: THE WAR OF WORDS;
Bush and McCain in Ad War, To the Delight of Democrats",2
646,"THE 2000 CAMPAIGN: SOUTH CAROLINA;
South Carolina: Bush Intensifies His Push Again",2
647,Calls to Voters At Center Stage In G.O.P. Race,2
648,"THE 2000 CAMPAIGN: POLITICAL MEMO -- STYLE;
McCain Embraces the Press And Open Campaigns of Old",2
649,"THE 2000 CAMPAIGN: THE OVERVIEW;
In Hot Debate, Bush and McCain Collide Over Campaign's Tactics",2
650,": THE 2000 CAMPAIGN: THE MONEY;
Bush Campaign Rushes to Refill Dwindling Coffer",2
651,"THE 2000 CAMPAIGN: THE ELECTORATE;
Bush Loses Luster in a Poll As Gore Sheds Poor Image",2
652,A Fire Wall Weakens,2
653,Gore and Mrs. Clinton Keeping A Wary Distance as Candidates,2
654,"THE 2000 CAMPAIGN: THE REPUBLICANS;
Bush and McCain Scurry Toward Showdown",2
655,Vox Populi,2
656,"THE 2000 CAMPAIGN: THE ARIZONA SENATOR;
As Commerce Chairman, McCain Is Hard to Define",2
657,Photo,2
658,"THE 2000 CAMPAIGN: THE TEXAS GOVERNOR;
Twist in Campaign Trail",2
659,"THE 2000 CAMPAIGN: SOUTH CAROLINA;
Big Turnout Seen for South Carolina Primary",2
660,"THE 2000 CAMPAIGN: THE OVERVIEW;
BUSH HALTS McCAIN IN SOUTH CAROLINA BY DRAWING A HUGE REPUBLICAN VOTE",2
661,"THE 2000 CAMPAIGN: NEWS ANALYSIS;
The Front-Runner Once Again",2
662,"THE 2000 CAMPAIGN: THE OVERVIEW;
BUSH AND MCCAIN SWAP STRATEGIES FOR NEXT BATTLE",2
663,"THE 2000 CAMPAIGN: THE STRATEGIES;
Republicans Again Courting Democrats and Independents",2
664,"Two Candidates, One Message",2
665,"THE 2000 CAMPAIGN: THE OVERVIEW;
Bradley and Gore Trade Jabs In Fiercest Campaign Debate",2
